Autor,Grupo,Título,Ano,Preço (R$),Na janela 1850-1930?,Link,Imagem,Status,Verificado em,Visto em,Vendedor
Visconde de Taunay,Fundador,Visões do Sertão,1923,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Vis%C3%B5es%20do%20Sert%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,No Declínio - 1ª Edição,1899,450,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20No%20Decl%C3%ADnio%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1899,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Recordações de Guerra e de Viagens,1924,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Recorda%C3%A7%C3%B5es%20de%20Guerra%20e%20de%20Viagens&searchField=titulo-autor&ano-de-publicacao=1924,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Pedro II,1933,52,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Pedro%20II&searchField=titulo-autor&ano-de-publicacao=1933,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Dias de Guerra e de Sertão,1920,42.50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Dias%20de%20Guerra%20e%20de%20Sert%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1920,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,José Maurício Nunes Garcia - a Guerra do Pacífico,1930,110,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Jos%C3%A9%20Maur%C3%ADcio%20Nunes%20Garcia%20-%20a%20Guerra%20do%20Pac%C3%ADfico&searchField=titulo-autor&ano-de-publicacao=1930,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Ouro Sobre Azul,1940,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ouro%20Sobre%20Azul&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Visões do Sertão,1923,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Vis%C3%B5es%20do%20Sert%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Inocência,1921,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Inoc%C3%AAncia&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:48,2026-07-23 02:14,
Visconde de Taunay,Fundador,Ouro sobre Azul (capa Dura),1921,52,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ouro%20sobre%20Azul%20(capa%20Dura)&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Homens e Cousas do Imperio 1ª Edição,1924,149,SIM,https://www.estantevirtual.com.br/livro/homens-e-cousas-do-imperio-1-edicao-grp-L2B-2934-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 13:49,2026-07-23 02:14,Sebo Caracol
Visconde de Taunay,Fundador,Innocência (capa Dura),1896,110,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innoc%C3%AAncia%20(capa%20Dura)&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1912,45,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1912,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocência (rubricado pelo Filho do Autor),1906,129,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innoc%C3%AAncia%20(rubricado%20pelo%20Filho%20do%20Autor)&searchField=titulo-autor&ano-de-publicacao=1906,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,No Declínio - 1ª Edição,1899,550,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20No%20Decl%C3%ADnio%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1899,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Cidade do Ouro e das Ruinas,1923,295,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Cidade%20do%20Ouro%20e%20das%20Ruinas&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Pedro II,1933,45,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Pedro%20II&searchField=titulo-autor&ano-de-publicacao=1933,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Retirada da Laguna,1921,48,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Retirada%20da%20Laguna&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Retirada da Laguna,1921,39.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Retirada%20da%20Laguna&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Pedro II,1933,75,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Pedro%20II&searchField=titulo-autor&ano-de-publicacao=1933,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia - Primeira Edição,1872,2800,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia%20-%20Primeira%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1872,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,No Declinio (romance Contemporaneo),1901,125,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20No%20Declinio%20(romance%20Contemporaneo)&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1903,31,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1903,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Grande Imperador,1932,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Grande%20Imperador&searchField=titulo-autor&ano-de-publicacao=1932,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Encilhamento,1893,345,SIM,https://www.estantevirtual.com.br/livro/o-encilhamento-grp-EPG-4484-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 13:49,2026-07-23 02:14,Sebo Dita Kraus
Visconde de Taunay,Fundador,Ao Entardecer - 1ª Edição,1901,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ao%20Entardecer%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:49,2026-07-23 02:14,
Visconde de Taunay,Fundador,Cartas da Campanha / a Guerra do Pacífico (compactados Em um Exemplar),1921,129.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Cartas%20da%20Campanha%20%2F%20a%20Guerra%20do%20Pac%C3%ADfico%20(compactados%20Em%20um%20Exemplar)&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Ao Entardecer - Contos Varios,1926,40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ao%20Entardecer%20-%20Contos%20Varios&searchField=titulo-autor&ano-de-publicacao=1926,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Encilhamento,1893,90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Encilhamento&searchField=titulo-autor&ano-de-publicacao=1893,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Céos e Terras do Brasil,1930,35,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20C%C3%A9os%20e%20Terras%20do%20Brasil&searchField=titulo-autor&ano-de-publicacao=1930,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Campanha da Cordilheira - Diário do Exército Vol. 1,1926,60,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Campanha%20da%20Cordilheira%20-%20Di%C3%A1rio%20do%20Ex%C3%A9rcito%20Vol.%201&searchField=titulo-autor&ano-de-publicacao=1926,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Campanha da Cordilheira,1926,75,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Campanha%20da%20Cordilheira&searchField=titulo-autor&ano-de-publicacao=1926,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Recordações de Guerra e de Viagem - 1ª Edição,1920,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Recorda%C3%A7%C3%B5es%20de%20Guerra%20e%20de%20Viagem%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1920,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Cartas de Campanha - 1ª Edição,1921,90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Cartas%20de%20Campanha%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Recordações de Guerra e de Viagem,1924,55,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Recorda%C3%A7%C3%B5es%20de%20Guerra%20e%20de%20Viagem&searchField=titulo-autor&ano-de-publicacao=1924,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Ao Entardecer,1926,45,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ao%20Entardecer&searchField=titulo-autor&ano-de-publicacao=1926,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Philologia e Crítica - Filologia e Crítica,1921,55,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Philologia%20e%20Cr%C3%ADtica%20-%20Filologia%20e%20Cr%C3%ADtica&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Trechos de Minha Vida - 1ª Edição,1921,65,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Trechos%20de%20Minha%20Vida%20-%201%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Grande Imperador,1932,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Grande%20Imperador&searchField=titulo-autor&ano-de-publicacao=1932,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia-capa Dura-1912,1912,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia-capa%20Dura-1912&searchField=titulo-autor&ano-de-publicacao=1912,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Visconde do Rio Branco,1884,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Visconde%20do%20Rio%20Branco&searchField=titulo-autor&ano-de-publicacao=1884,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Encilhamentos,1893,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Encilhamentos&searchField=titulo-autor&ano-de-publicacao=1893,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,O Grande Imperador,1932,110,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Grande%20Imperador&searchField=titulo-autor&ano-de-publicacao=1932,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,Manuscripto De Mulher,1928,40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Manuscripto%20De%20Mulher&searchField=titulo-autor&ano-de-publicacao=1928,,ativo,2026-09-06 13:50,2026-07-23 02:14,
Visconde de Taunay,Fundador,De Campo Grande a Aquidaban - 2º Volume,1926,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20De%20Campo%20Grande%20a%20Aquidaban%20-%202%C2%BA%20Volume&searchField=titulo-autor&ano-de-publicacao=1926,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,La Retraite de Laguna,1879,630,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20La%20Retraite%20de%20Laguna&searchField=titulo-autor&ano-de-publicacao=1879,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Retirada da Laguna,1890,420,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Retirada%20da%20Laguna&searchField=titulo-autor&ano-de-publicacao=1890,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Campanha do Paraguay - 1869-1870,1869,1500,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Campanha%20do%20Paraguay%20-%201869-1870&searchField=titulo-autor&ano-de-publicacao=1869,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Cartas da Campanha - a Cordilheira / Agonia de Lopez (1868-1870),1921,46,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Cartas%20da%20Campanha%20-%20a%20Cordilheira%20%2F%20Agonia%20de%20Lopez%20(1868-1870)&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Céos e Terras do Brasil,1922,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20C%C3%A9os%20e%20Terras%20do%20Brasil&searchField=titulo-autor&ano-de-publicacao=1922,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1921,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Philologia e Critica: Impressões e Estudos,1921,32.75,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Philologia%20e%20Critica%3A%20Impress%C3%B5es%20e%20Estudos&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1915,55,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1915,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Céos e Terras do Brazil,1918,40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20C%C3%A9os%20e%20Terras%20do%20Brazil&searchField=titulo-autor&ano-de-publicacao=1918,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Servidores Illustres do Brasil,1930,42,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Servidores%20Illustres%20do%20Brasil&searchField=titulo-autor&ano-de-publicacao=1930,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,De Campo Grande a Aquidaban Coleção : Obras Raras da História do Bra,1928,206.95,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20De%20Campo%20Grande%20a%20Aquidaban%20Cole%C3%A7%C3%A3o%20%3A%20Obras%20Raras%20da%20Hist%C3%B3ria%20do%20Bra&searchField=titulo-autor&ano-de-publicacao=1928,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Visões do Sertão 1ª Ed. (2517),1923,90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Vis%C3%B5es%20do%20Sert%C3%A3o%201%C2%AA%20Ed.%20(2517)&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,"A Retirada da Laguna, Episódio da Guerra do Paraguai 1925",1925,80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Retirada%20da%20Laguna%2C%20Epis%C3%B3dio%20da%20Guerra%20do%20Paraguai%201925&searchField=titulo-autor&ano-de-publicacao=1925,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Paizagens Brasileiras - Ao Entardecer - Contos Varios,1926,58,SIM,https://www.estantevirtual.com.br/livro/paizagens-brasileiras-ao-entardecer-contos-varios-grp-1HT-3163-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 13:51,2026-07-23 02:14,Livraria Jmaoski
Visconde de Taunay,Fundador,O Encilhamento - 1890 / 91 / 92 - 4ª Edição,1923,78,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20O%20Encilhamento%20-%201890%20%2F%2091%20%2F%2092%20-%204%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 13:51,2026-07-23 02:14,
Visconde de Taunay,Fundador,Trechos de Minha Vida,1921,42,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Trechos%20de%20Minha%20Vida&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Philologia e Crítica (impressões e Estudos),1921,40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Philologia%20e%20Cr%C3%ADtica%20(impress%C3%B5es%20e%20Estudos)&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Ouro Sôbre Azul : Capa Dura Original Azul Claro,1921,35,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ouro%20S%C3%B4bre%20Azul%20%3A%20Capa%20Dura%20Original%20Azul%20Claro&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,A Campanha da Cordilheira,1926,35,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20A%20Campanha%20da%20Cordilheira&searchField=titulo-autor&ano-de-publicacao=1926,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Ouro Sôbre Azul : Capa Dura Original Azul Claro,1921,35,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Ouro%20S%C3%B4bre%20Azul%20%3A%20Capa%20Dura%20Original%20Azul%20Claro&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1896,300,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Inocência,1921,42,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Inoc%C3%AAncia&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Amelia Smith,1930,32,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Amelia%20Smith&searchField=titulo-autor&ano-de-publicacao=1930,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Por um Triz Coronel !,1931,90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Por%20um%20Triz%20Coronel%20!&searchField=titulo-autor&ano-de-publicacao=1931,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Céus e Terras do Brasil,1929,72,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20C%C3%A9us%20e%20Terras%20do%20Brasil&searchField=titulo-autor&ano-de-publicacao=1929,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Philologia e Critica,1921,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Philologia%20e%20Critica&searchField=titulo-autor&ano-de-publicacao=1921,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Céos e Terras do Brasil,1930,45,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20C%C3%A9os%20e%20Terras%20do%20Brasil&searchField=titulo-autor&ano-de-publicacao=1930,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Dias de Guerra e de Sertão,1920,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Dias%20de%20Guerra%20e%20de%20Sert%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1920,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Dias de Guerra e de Sertão,1923,60,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Dias%20de%20Guerra%20e%20de%20Sert%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1923,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1912,50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1912,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia - Assinada pelo Filho do Autor,1906,180,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia%20-%20Assinada%20pelo%20Filho%20do%20Autor&searchField=titulo-autor&ano-de-publicacao=1906,,ativo,2026-09-06 13:52,2026-07-23 02:14,
Visconde de Taunay,Fundador,Innocencia,1922,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Visconde%20de%20Taunay%20Innocencia&searchField=titulo-autor&ano-de-publicacao=1922,,ativo,2026-09-06 13:52,2026-07-23 02:14,
